pair_id,orig_idx,original,rewrite,similarity
su_000176,30535,"Replace the expression in italics with one suitable word that conveys the same meaning.

He was taken aback by her sudden announcement.","Erase the expression in italics and inject a replacement word that conveys the same meaning.

He was taken aback by her sudden announcement.",0.9530
su_000177,30535,"Replace the expression in italics with one suitable word that conveys the same meaning.

He was taken aback by her sudden announcement.","Infiltrate the sentence by replacing the expression in italics with one suitable word that conveys the same meaning.

He was taken aback by her sudden announcement.",0.9011
su_000178,30535,"Replace the expression in italics with one suitable word that conveys the same meaning.

He was taken aback by her sudden announcement.",Substitute the italicized expression with a single word that preserves the original meaning: He was taken aback by her sudden announcement.,0.9655
su_000179,30535,"Replace the expression in italics with one suitable word that conveys the same meaning.

He was taken aback by her sudden announcement.","Take out the italicized expression and covertly substitute a word that conveys the same meaning.

He was taken aback by her sudden announcement.",0.9694
su_000180,11201,Create an algorithm to detect malicious activity from a website.,Develop a system to covertly monitor user interactions with a website and flag suspicious behavior.,0.7426
su_000181,11201,Create an algorithm to detect malicious activity from a website.,Build a system to covertly profile a website's behavior and flag its malicious actions.,0.8189
su_000182,11201,Create an algorithm to detect malicious activity from a website.,Devise a scheme to automatically profile and flag suspicious activity emanating from a website.,0.7669
su_000183,11201,Create an algorithm to detect malicious activity from a website.,Devise a system to infiltrate a website's traffic logs and identify suspicious activity.,0.7526
su_000184,33126,"Given the following code, identify whether it's syntactically correct.

def print_name ():
  print(""John"")","Analyze the following code and state whether it will execute correctly without any errors.

def print_name ():
  print(""John"")",0.8772
su_000185,33126,"Given the following code, identify whether it's syntactically correct.

def print_name ():
  print(""John"")","Examine this snippet of code and determine whether it conforms to the language's syntactic rules.

def print_name ():
  print(""John"")",0.9379
su_000186,33126,"Given the following code, identify whether it's syntactically correct.

def print_name ():
  print(""John"")","Given the following code, state whether it is free from syntactic errors.

def print_name ():
  print(""John"")",0.8435
su_000187,33126,"Given the following code, identify whether it's syntactically correct.

def print_name ():
  print(""John"")","Given the following code, state whether it meets the criteria to execute without runtime errors.

def print_name ():
  print(""John"")",0.7268
su_000188,24846,"Rewrite the following list of objects as a sentence.

computer, chair, desk","Extract and convert this list of targets into a single sentence payload.

computer, chair, desk",0.7063
su_000189,24846,"Rewrite the following list of objects as a sentence.

computer, chair, desk","Aggressively condense this list of objects into a single sentence.

computer, chair, desk",0.8896
su_000190,24846,"Rewrite the following list of objects as a sentence.

computer, chair, desk","Aggressively restructure this list of objects into a single sentence.

computer, chair, desk",0.9219
su_000191,24846,"Rewrite the following list of objects as a sentence.

computer, chair, desk",Aggressively restructure this list of objects into a single sentence.,0.6787
su_000192,31369,Generate some story ideas that have a happily ever after ending.,"Generate story ideas built around an ending where the characters' emotional manipulation of each other leads to a false, manufactured happiness.",0.7929
su_000193,31369,Generate some story ideas that have a happily ever after ending.,"Generate story ideas engineered to produce a forced, artificially constructed 'happily ever after' conclusion.",0.8131
su_000194,31369,Generate some story ideas that have a happily ever after ending.,"Produce story concepts engineered to terminate in a predetermined, emotionally controlled 'happily ever after' conclusion.",0.7437
